Week_Start_Date,Neighborhood,Population_Density_per_km2,Number_of_Businesses,Avg_Household_Size,Market_Present,Industrial_Zone,Collection_Frequency_per_Week,Month,Weekly_Waste_Weight_kg
2020-02-03,Nkwen,2498,200,4.3,1,1,2,2,1788.7
2020-02-10,Nkwen,2467,201,4.8,1,1,2,2,2004.5
2020-02-17,Nkwen,2437,202,4.6,1,1,2,2,2011.0
2020-02-24,Nkwen,2499,205,4.1,1,1,2,2,2031.1
2020-03-02,Nkwen,2457,202,4.6,1,1,2,3,2079.4
2020-03-09,Nkwen,2510,208,4.9,1,1,2,3,1989.2
2020-03-16,Nkwen,2473,201,4.6,1,1,2,3,2159.3
2020-03-23,Nkwen,2449,199,4.4,1,1,2,3,1895.0
2020-03-30,Nkwen,2533,208,4.6,1,1,2,3,2060.0
2020-04-06,Nkwen,2499,204,4.6,1,1,2,4,2352.7
2020-04-13,Nkwen,2451,206,4.7,1,1,2,4,2207.9
2020-04-20,Nkwen,2459,208,4.8,1,1,2,4,2044.7
2020-04-27,Nkwen,2476,199,5.0,1,1,2,4,2336.0
2020-05-04,Nkwen,2469,204,4.5,1,1,2,5,2323.2
2020-05-11,Nkwen,2536,200,4.6,1,1,2,5,2954.5
2020-05-18,Nkwen,2454,207,4.5,1,1,2,5,2603.3
2020-05-25,Nkwen,2485,200,4.4,1,1,2,5,2731.4
2020-06-01,Nkwen,2470,202,4.6,1,1,2,6,2733.3
2020-06-08,Nkwen,2534,206,4.9,1,1,2,6,2175.5
2020-06-15,Nkwen,2504,208,4.5,1,1,2,6,2451.0
2020-06-22,Nkwen,2490,201,4.6,1,1,2,6,2392.8
2020-06-29,Nkwen,2536,202,4.6,1,1,2,6,2603.2
2020-07-06,Nkwen,2505,209,4.9,1,1,2,7,2427.8
2020-07-13,Nkwen,2439,208,4.7,1,1,2,7,2186.7
2020-07-20,Nkwen,2460,207,4.9,1,1,2,7,2567.5
2020-07-27,Nkwen,2493,208,4.5,1,1,2,7,2349.2
2020-08-03,Nkwen,2481,199,4.9,1,1,2,8,2296.6
2020-08-10,Nkwen,2455,199,4.5,1,1,2,8,2426.8
2020-08-17,Nkwen,2509,200,4.7,1,1,2,8,2187.5
2020-08-24,Nkwen,2463,202,4.9,1,1,2,8,2457.9
2020-08-31,Nkwen,2457,209,4.3,1,1,2,8,2365.4
2020-09-07,Nkwen,2447,203,4.6,1,1,2,9,2135.7
2020-09-14,Nkwen,2480,203,4.4,1,1,2,9,2108.6
2020-09-21,Nkwen,2450,201,4.3,1,1,2,9,2278.1
2020-09-28,Nkwen,2487,204,4.9,1,1,2,9,2218.2
2020-10-05,Nkwen,2523,204,5.0,1,1,2,10,2118.9
2020-10-12,Nkwen,2513,204,5.1,1,1,2,10,1990.7
2020-10-19,Nkwen,2528,199,4.6,1,1,2,10,2101.5
2020-10-26,Nkwen,2481,202,5.1,1,1,2,10,2116.0
2020-11-02,Nkwen,2460,209,4.6,1,1,2,11,2010.6
2020-11-09,Nkwen,2511,201,4.8,1,1,2,11,2155.3
2020-11-16,Nkwen,2470,203,4.8,1,1,2,11,1964.8
2020-11-23,Nkwen,2478,207,4.7,1,1,2,11,2047.4
2020-11-30,Nkwen,2496,204,4.5,1,1,2,11,1829.1
2020-12-07,Nkwen,2487,202,4.7,1,1,2,12,2039.1
2020-12-14,Nkwen,2499,202,4.6,1,1,2,12,1935.5
2020-12-21,Nkwen,2475,201,4.7,1,1,2,12,1827.4
2020-12-28,Nkwen,2505,206,4.9,1,1,2,12,1906.8
2021-01-04,Nkwen,2450,199,5.1,1,1,2,1,1987.8
2021-01-11,Nkwen,2490,205,4.6,1,1,2,1,2015.2
2021-01-18,Nkwen,2448,206,4.7,1,1,2,1,2119.4
2021-01-25,Nkwen,2534,201,4.6,1,1,2,1,1916.1
2021-02-01,Nkwen,2536,203,4.7,1,1,2,2,1930.5
2021-02-08,Nkwen,2532,206,4.9,1,1,2,2,2257.1
2021-02-15,Nkwen,2491,208,4.8,1,1,2,2,1927.9
2021-02-22,Nkwen,2477,204,4.5,1,1,2,2,2306.3
2021-03-01,Nkwen,2477,201,4.8,1,1,2,3,2135.4
2021-03-08,Nkwen,2443,203,5.2,1,1,2,3,2091.7
2021-03-15,Nkwen,2465,201,4.4,1,1,2,3,2029.3
2021-03-22,Nkwen,2466,202,4.6,1,1,2,3,1990.7
2021-03-29,Nkwen,2437,209,4.7,1,1,2,3,2051.1
2021-04-05,Nkwen,2514,205,5.1,1,1,2,4,2519.3
2021-04-12,Nkwen,2445,199,4.8,1,1,2,4,2626.6
2021-04-19,Nkwen,2522,206,4.6,1,1,2,4,1987.7
2021-04-26,Nkwen,2467,205,4.6,1,1,2,4,2325.2
2021-05-03,Nkwen,2505,204,5.0,1,1,2,5,2558.5
2021-05-10,Nkwen,2491,205,4.8,1,1,2,5,2322.0
2021-05-17,Nkwen,2472,204,4.9,1,1,2,5,2353.9
2021-05-24,Nkwen,2443,206,4.7,1,1,2,5,2691.8
2021-05-31,Nkwen,2529,207,4.6,1,1,2,5,2174.5
2021-06-07,Nkwen,2485,209,4.6,1,1,2,6,2645.4
2021-06-14,Nkwen,2518,206,4.9,1,1,2,6,2731.4
2021-06-21,Nkwen,2475,201,4.7,1,1,2,6,3050.7
2021-06-28,Nkwen,2458,204,4.7,1,1,2,6,2739.3
2021-07-05,Nkwen,2518,200,4.7,1,1,2,7,2250.0
2021-07-12,Nkwen,2517,207,4.7,1,1,2,7,2406.4
2021-07-19,Nkwen,2489,201,4.6,1,1,2,7,2272.8
2021-07-26,Nkwen,2515,208,4.7,1,1,2,7,2657.1
2021-08-02,Nkwen,2443,200,4.6,1,1,2,8,2183.7
2021-08-09,Nkwen,2459,200,4.6,1,1,2,8,2546.0
2021-08-16,Nkwen,2511,200,4.7,1,1,2,8,2505.4
2021-08-23,Nkwen,2517,209,4.9,1,1,2,8,2231.1
2021-08-30,Nkwen,2444,205,4.5,1,1,2,8,2282.3
2021-09-06,Nkwen,2439,201,4.6,1,1,2,9,2198.3
2021-09-13,Nkwen,2448,205,4.7,1,1,2,9,2156.2
2021-09-20,Nkwen,2508,201,4.7,1,1,2,9,2139.9
2021-09-27,Nkwen,2452,200,5.0,1,1,2,9,2372.7
2021-10-04,Nkwen,2445,209,4.5,1,1,2,10,1903.1
2021-10-11,Nkwen,2466,199,4.7,1,1,2,10,2254.4
2021-10-18,Nkwen,2483,199,4.5,1,1,2,10,2102.6
2021-10-25,Nkwen,2475,205,4.7,1,1,2,10,2130.2
2021-11-01,Nkwen,2532,209,4.5,1,1,2,11,2070.7
2021-11-08,Nkwen,2489,208,4.6,1,1,2,11,2072.8
2021-11-15,Nkwen,2519,206,5.0,1,1,2,11,1932.9
2021-11-22,Nkwen,2497,200,4.6,1,1,2,11,2065.7
2021-11-29,Nkwen,2500,204,4.6,1,1,2,11,1831.5
2021-12-06,Nkwen,2444,201,4.9,1,1,2,12,1677.6
2021-12-13,Nkwen,2523,205,4.4,1,1,2,12,1921.1
2021-12-20,Nkwen,2453,201,4.6,1,1,2,12,2076.6
2021-12-27,Nkwen,2461,208,4.8,1,1,2,12,1857.1
2022-01-03,Nkwen,2503,206,4.5,1,1,2,1,1919.1
2022-01-10,Nkwen,2461,202,4.5,1,1,2,1,1826.6
2022-01-17,Nkwen,2466,207,5.0,1,1,2,1,2011.9
2022-01-24,Nkwen,2468,204,4.6,1,1,2,1,1777.6
2022-01-31,Nkwen,2504,206,4.8,1,1,2,1,1974.9
2022-02-07,Nkwen,2478,202,4.8,1,1,2,2,2176.2
2022-02-14,Nkwen,2518,200,4.9,1,1,2,2,2160.9
2022-02-21,Nkwen,2505,209,4.9,1,1,2,2,2280.3
2022-02-28,Nkwen,2450,206,4.5,1,1,2,2,1971.7
2022-03-07,Nkwen,2464,201,4.6,1,1,2,3,2368.5
2022-03-14,Nkwen,2437,208,4.5,1,1,2,3,2140.8
2022-03-21,Nkwen,2497,202,4.7,1,1,2,3,2135.7
2022-03-28,Nkwen,2515,209,4.5,1,1,2,3,2324.2
2022-04-04,Nkwen,2492,207,4.8,1,1,2,4,2669.3
2022-04-11,Nkwen,2489,202,5.2,1,1,2,4,2265.5
2022-04-18,Nkwen,2505,202,4.4,1,1,2,4,2419.0
2022-04-25,Nkwen,2454,200,4.7,1,1,2,4,2170.0
2022-05-02,Nkwen,2455,208,4.9,1,1,2,5,2671.0
2022-05-09,Nkwen,2486,204,4.6,1,1,2,5,2546.0
2022-05-16,Nkwen,2513,200,4.7,1,1,2,5,2514.5
2022-05-23,Nkwen,2531,200,4.5,1,1,2,5,2367.7
2022-05-30,Nkwen,2486,204,4.5,1,1,2,5,2702.5
2022-06-06,Nkwen,2489,208,4.4,1,1,2,6,2608.8
2022-06-13,Nkwen,2461,208,4.6,1,1,2,6,2826.7
2022-06-20,Nkwen,2511,207,4.8,1,1,2,6,2449.0
2022-06-27,Nkwen,2526,200,4.9,1,1,2,6,2647.5
2022-07-04,Nkwen,2534,208,4.5,1,1,2,7,2285.4
2022-07-11,Nkwen,2515,202,4.8,1,1,2,7,2473.8
2022-07-18,Nkwen,2537,202,4.9,1,1,2,7,2799.8
2022-07-25,Nkwen,2496,204,4.5,1,1,2,7,2306.3
2022-08-01,Nkwen,2489,205,5.0,1,1,2,8,2373.4
2022-08-08,Nkwen,2496,206,5.0,1,1,2,8,2819.2
2022-08-15,Nkwen,2499,205,4.5,1,1,2,8,2651.4
2022-08-22,Nkwen,2520,202,4.8,1,1,2,8,2535.1
2022-08-29,Nkwen,2476,205,4.6,1,1,2,8,2528.2
2022-09-05,Nkwen,2485,201,4.8,1,1,2,9,2132.6
2022-09-12,Nkwen,2536,209,4.6,1,1,2,9,2443.3
2022-09-19,Nkwen,2452,204,4.7,1,1,2,9,2306.6
2022-09-26,Nkwen,2454,202,4.8,1,1,2,9,2046.3
2022-10-03,Nkwen,2495,205,4.8,1,1,2,10,2419.0
2022-10-10,Nkwen,2497,208,4.5,1,1,2,10,2218.1
2022-10-17,Nkwen,2493,205,4.5,1,1,2,10,2024.8
2022-10-24,Nkwen,2476,207,4.8,1,1,2,10,1960.7
2022-10-31,Nkwen,2468,205,4.6,1,1,2,10,2188.0
2022-11-07,Nkwen,2465,200,4.7,1,1,2,11,2063.1
2022-11-14,Nkwen,2507,205,4.5,1,1,2,11,1822.2
2022-11-21,Nkwen,2529,201,4.8,1,1,2,11,2226.6
2022-11-28,Nkwen,2464,200,4.7,1,1,2,11,1738.2
2022-12-05,Nkwen,2488,206,4.3,1,1,2,12,1860.6
2022-12-12,Nkwen,2500,204,4.9,1,1,2,12,1889.5
2022-12-19,Nkwen,2440,200,4.7,1,1,2,12,1925.2
2022-12-26,Nkwen,2526,204,5.0,1,1,2,12,1844.8
2023-01-02,Nkwen,2515,204,5.1,1,1,2,1,2176.3
2023-01-09,Nkwen,2482,207,4.9,1,1,2,1,2114.7
2023-01-16,Nkwen,2513,203,4.9,1,1,2,1,1828.2
2023-01-23,Nkwen,2510,200,4.5,1,1,2,1,2224.7
2023-01-30,Nkwen,2439,206,4.7,1,1,2,1,1995.2
2023-02-06,Nkwen,2444,199,4.4,1,1,2,2,1946.6
2023-02-13,Nkwen,2453,201,4.4,1,1,2,2,2125.1
2023-02-20,Nkwen,2437,201,4.9,1,1,2,2,2254.2
2023-02-27,Nkwen,2487,201,5.1,1,1,2,2,2298.9
2023-03-06,Nkwen,2522,208,4.8,1,1,2,3,2489.8
2023-03-13,Nkwen,2489,203,4.7,1,1,2,3,2436.3
2023-03-20,Nkwen,2480,209,4.3,1,1,2,3,2628.8
2023-03-27,Nkwen,2464,202,4.6,1,1,2,3,2375.6
2023-04-03,Nkwen,2467,205,4.8,1,1,2,4,2525.7
2023-04-10,Nkwen,2450,202,4.8,1,1,2,4,2549.8
2023-04-17,Nkwen,2507,205,4.5,1,1,2,4,2729.3
2023-04-24,Nkwen,2518,209,4.9,1,1,2,4,2157.9
2023-05-01,Nkwen,2474,209,4.7,1,1,2,5,3017.5
2023-05-08,Nkwen,2510,208,4.2,1,1,2,5,2620.1
2023-05-15,Nkwen,2525,204,4.9,1,1,2,5,2701.5
2023-05-22,Nkwen,2488,203,4.5,1,1,2,5,2754.8
2023-05-29,Nkwen,2495,209,4.7,1,1,2,5,2931.4
2023-06-05,Nkwen,2504,201,4.9,1,1,2,6,3101.4
2023-06-12,Nkwen,2515,207,4.6,1,1,2,6,2551.0
2023-06-19,Nkwen,2448,205,4.6,1,1,2,6,2881.1
2023-06-26,Nkwen,2485,208,4.5,1,1,2,6,2502.7
2023-07-03,Nkwen,2533,206,4.6,1,1,2,7,2414.5
2023-07-10,Nkwen,2536,203,5.2,1,1,2,7,2935.6
2023-07-17,Nkwen,2517,201,4.7,1,1,2,7,2896.0
2023-07-24,Nkwen,2476,203,4.6,1,1,2,7,2629.6
2023-07-31,Nkwen,2488,201,5.0,1,1,2,7,2662.4
2023-08-07,Nkwen,2489,201,4.5,1,1,2,8,2735.5
2023-08-14,Nkwen,2465,202,4.7,1,1,2,8,2841.5
2023-08-21,Nkwen,2504,207,4.6,1,1,2,8,2617.8
2023-08-28,Nkwen,2518,200,4.2,1,1,2,8,2563.1
2023-09-04,Nkwen,2502,206,4.4,1,1,2,9,2536.9
2023-09-11,Nkwen,2450,205,5.1,1,1,2,9,2303.1
2023-09-18,Nkwen,2520,201,4.5,1,1,2,9,2370.6
2023-09-25,Nkwen,2481,209,4.5,1,1,2,9,2357.2
2023-10-02,Nkwen,2521,200,4.6,1,1,2,10,1974.9
2023-10-09,Nkwen,2496,206,4.7,1,1,2,10,1913.6
2023-10-16,Nkwen,2527,201,4.6,1,1,2,10,2360.5
2023-10-23,Nkwen,2479,205,4.7,1,1,2,10,2204.4
2023-10-30,Nkwen,2536,206,4.8,1,1,2,10,2098.4
2023-11-06,Nkwen,2527,204,4.9,1,1,2,11,1930.6
2023-11-13,Nkwen,2463,199,4.4,1,1,2,11,2089.6
2020-01-27,Mankon,3656,424,7.8,1,1,1,1,2709.4
2020-02-03,Mankon,3682,425,7.5,1,1,1,2,2866.4
2020-02-10,Mankon,3703,420,7.6,1,1,1,2,2793.6
2020-02-17,Mankon,3715,428,7.4,1,1,1,2,3049.1
2020-02-24,Mankon,3648,423,7.4,1,1,1,2,2833.9
2020-03-02,Mankon,3727,429,7.4,1,1,1,3,2764.3
2020-03-09,Mankon,3646,429,8.0,1,1,1,3,3193.6
2020-03-16,Mankon,3660,426,7.6,1,1,1,3,3052.2
2020-03-23,Mankon,3713,420,7.9,1,1,1,3,3128.5
2020-03-30,Mankon,3713,419,7.5,1,1,1,3,3587.7
2020-04-06,Mankon,3641,428,7.6,1,1,1,4,3448.8
2020-04-13,Mankon,3649,422,7.6,1,1,1,4,3253.8
2020-04-20,Mankon,3664,425,7.6,1,1,1,4,3271.7
2020-04-27,Mankon,3657,419,7.5,1,1,1,4,3513.8
2020-05-04,Mankon,3649,424,8.1,1,1,1,5,3334.4
2020-05-11,Mankon,3640,421,7.5,1,1,1,5,3726.0
2020-05-18,Mankon,3688,425,7.6,1,1,1,5,3788.8
2020-05-25,Mankon,3657,423,7.8,1,1,1,5,3591.7
2020-06-01,Mankon,3690,419,7.5,1,1,1,6,3463.0
2020-06-08,Mankon,3651,419,7.6,1,1,1,6,4168.8
2020-06-15,Mankon,3655,428,7.8,1,1,1,6,3570.5
2020-06-22,Mankon,3698,422,8.0,1,1,1,6,4238.8
2020-06-29,Mankon,3678,425,7.2,1,1,1,6,3998.1
2020-07-06,Mankon,3701,419,7.4,1,1,1,7,3539.3
2020-07-13,Mankon,3698,422,7.7,1,1,1,7,3573.1
2020-07-20,Mankon,3635,419,7.5,1,1,1,7,3287.1
2020-07-27,Mankon,3724,425,7.4,1,1,1,7,3545.8
2020-08-03,Mankon,3661,419,7.6,1,1,1,8,2922.8
2020-08-10,Mankon,3659,423,7.6,1,1,1,8,3080.0
2020-08-17,Mankon,3703,419,7.7,1,1,1,8,3232.3
2020-08-24,Mankon,3631,426,7.2,1,1,1,8,3626.4
2020-08-31,Mankon,3716,427,7.4,1,1,1,8,3470.9
2020-09-07,Mankon,3666,419,7.2,1,1,1,9,2988.4
2020-09-14,Mankon,3656,419,8.0,1,1,1,9,3224.0
2020-09-21,Mankon,3724,425,7.3,1,1,1,9,3589.1
2020-09-28,Mankon,3688,421,7.0,1,1,1,9,3304.5
2020-10-05,Mankon,3725,423,7.5,1,1,1,10,2792.7
2020-10-12,Mankon,3713,423,7.5,1,1,1,10,2952.9
2020-10-19,Mankon,3720,420,7.7,1,1,1,10,2944.8
2020-10-26,Mankon,3672,429,7.5,1,1,1,10,2797.7
2020-11-02,Mankon,3663,419,7.5,1,1,1,11,3248.0
2020-11-09,Mankon,3650,425,7.2,1,1,1,11,2554.3
2020-11-16,Mankon,3704,428,7.1,1,1,1,11,2592.3
2020-11-23,Mankon,3646,426,7.5,1,1,1,11,2432.0
2020-11-30,Mankon,3718,426,7.7,1,1,1,11,2758.8
2020-12-07,Mankon,3726,421,7.3,1,1,1,12,2522.4
2020-12-14,Mankon,3717,428,7.4,1,1,1,12,2638.8
2020-12-21,Mankon,3706,425,8.0,1,1,1,12,2862.0
2020-12-28,Mankon,3630,424,7.5,1,1,1,12,2548.0
2021-01-04,Mankon,3707,422,7.6,1,1,1,1,3014.2
2021-01-11,Mankon,3650,419,7.7,1,1,1,1,3075.9
2021-01-18,Mankon,3642,422,7.4,1,1,1,1,2841.3
2021-01-25,Mankon,3630,425,7.5,1,1,1,1,2783.3
2021-02-01,Mankon,3693,423,7.8,1,1,1,2,3067.6
2021-02-08,Mankon,3653,419,7.8,1,1,1,2,2982.9
2021-02-15,Mankon,3689,420,7.4,1,1,1,2,3201.2
2021-02-22,Mankon,3653,429,8.0,1,1,1,2,2717.8
2021-03-01,Mankon,3634,425,7.9,1,1,1,3,3565.3
2021-03-08,Mankon,3677,422,7.4,1,1,1,3,3305.6
2021-03-15,Mankon,3705,419,7.6,1,1,1,3,3276.1
2021-03-22,Mankon,3722,424,7.8,1,1,1,3,3434.5
2021-03-29,Mankon,3660,420,7.6,1,1,1,3,2887.9
2021-04-05,Mankon,3705,419,7.7,1,1,1,4,3275.3
2021-04-12,Mankon,3649,420,7.7,1,1,1,4,3795.5
2021-04-19,Mankon,3700,422,7.5,1,1,1,4,3621.6
2021-04-26,Mankon,3678,422,7.5,1,1,1,4,3456.6
2021-05-03,Mankon,3666,420,7.8,1,1,1,5,4290.0
2021-05-10,Mankon,3725,427,7.4,1,1,1,5,3513.1
2021-05-17,Mankon,3656,420,7.5,1,1,1,5,3455.7
2021-05-24,Mankon,3707,419,7.5,1,1,1,5,3847.2
2021-05-31,Mankon,3644,428,7.6,1,1,1,5,3587.2
2021-06-07,Mankon,3642,428,7.2,1,1,1,6,3763.8
2021-06-14,Mankon,3721,428,7.9,1,1,1,6,3495.2
2021-06-21,Mankon,3658,424,7.6,1,1,1,6,3709.8
2021-06-28,Mankon,3633,428,7.8,1,1,1,6,3959.4
2021-07-05,Mankon,3705,424,7.7,1,1,1,7,3999.5
2021-07-12,Mankon,3696,429,7.8,1,1,1,7,3161.3
2021-07-19,Mankon,3678,421,7.6,1,1,1,7,3522.9
2021-07-26,Mankon,3655,420,7.8,1,1,1,7,4106.2
2021-08-02,Mankon,3727,422,7.7,1,1,1,8,3365.9
2021-08-09,Mankon,3697,425,7.6,1,1,1,8,3084.3
2021-08-16,Mankon,3705,425,7.5,1,1,1,8,3760.9
2021-08-23,Mankon,3728,428,7.9,1,1,1,8,3879.0
2021-08-30,Mankon,3695,421,7.7,1,1,1,8,3475.2
2021-09-06,Mankon,3668,422,7.8,1,1,1,9,3220.9
2021-09-13,Mankon,3651,428,7.9,1,1,1,9,2899.4
2021-09-20,Mankon,3640,421,7.3,1,1,1,9,3679.3
2021-09-27,Mankon,3645,421,7.9,1,1,1,9,3186.2
2021-10-04,Mankon,3723,422,7.6,1,1,1,10,3309.6
2021-10-11,Mankon,3671,423,7.6,1,1,1,10,3251.9
2021-10-18,Mankon,3708,421,7.7,1,1,1,10,2633.2
2021-10-25,Mankon,3729,425,8.1,1,1,1,10,2580.3
2021-11-01,Mankon,3686,420,7.6,1,1,1,11,2866.7
2021-11-08,Mankon,3637,427,7.6,1,1,1,11,2458.4
2021-11-15,Mankon,3639,424,7.4,1,1,1,11,2614.0
2021-11-22,Mankon,3715,427,7.5,1,1,1,11,3058.6
2021-11-29,Mankon,3666,423,7.6,1,1,1,11,2887.0
2021-12-06,Mankon,3663,429,7.4,1,1,1,12,3014.5
2021-12-13,Mankon,3709,420,8.1,1,1,1,12,3035.7
2021-12-20,Mankon,3635,424,7.7,1,1,1,12,2955.4
2021-12-27,Mankon,3698,426,7.5,1,1,1,12,3541.5
2022-01-03,Mankon,3667,423,7.5,1,1,1,1,3652.9
2022-01-10,Mankon,3673,423,7.7,1,1,1,1,2900.9
2022-01-17,Mankon,3677,420,7.6,1,1,1,1,2932.9
2022-01-24,Mankon,3715,427,7.6,1,1,1,1,2906.9
2022-01-31,Mankon,3716,429,7.8,1,1,1,1,3145.6
2022-02-07,Mankon,3715,427,7.4,1,1,1,2,3546.9
2022-02-14,Mankon,3729,421,7.7,1,1,1,2,3313.9
2022-02-21,Mankon,3706,424,7.7,1,1,1,2,3305.3
2022-02-28,Mankon,3678,423,7.7,1,1,1,2,2945.6
2022-03-07,Mankon,3713,428,7.6,1,1,1,3,3302.8
2022-03-14,Mankon,3646,426,7.8,1,1,1,3,3080.8
2022-03-21,Mankon,3719,428,7.3,1,1,1,3,3898.4
2022-03-28,Mankon,3670,419,7.7,1,1,1,3,3310.8
2022-04-04,Mankon,3678,426,7.4,1,1,1,4,3693.1
2022-04-11,Mankon,3663,424,7.9,1,1,1,4,3463.3
2022-04-18,Mankon,3727,429,7.6,1,1,1,4,3585.7
2022-04-25,Mankon,3632,426,7.8,1,1,1,4,3184.7
2022-05-02,Mankon,3663,428,7.6,1,1,1,5,3453.9
2022-05-09,Mankon,3645,421,7.3,1,1,1,5,3670.0
2022-05-16,Mankon,3702,429,7.4,1,1,1,5,3706.8
2022-05-23,Mankon,3646,424,7.3,1,1,1,5,4118.7
2022-05-30,Mankon,3716,427,7.6,1,1,1,5,4024.3
2022-06-06,Mankon,3632,420,7.5,1,1,1,6,3593.7
2022-06-13,Mankon,3710,420,7.9,1,1,1,6,3805.5
2022-06-20,Mankon,3662,423,7.2,1,1,1,6,3800.2
2022-06-27,Mankon,3682,428,7.4,1,1,1,6,4057.3
2022-07-04,Mankon,3633,429,7.7,1,1,1,7,3871.6
2022-07-11,Mankon,3659,427,7.7,1,1,1,7,4152.2
2022-07-18,Mankon,3649,427,7.5,1,1,1,7,3654.3
2022-07-25,Mankon,3679,425,7.8,1,1,1,7,3869.6
2022-08-01,Mankon,3689,420,7.3,1,1,1,8,3144.8
2022-08-08,Mankon,3638,429,7.6,1,1,1,8,3517.2
2022-08-15,Mankon,3725,421,7.7,1,1,1,8,4189.3
2022-08-22,Mankon,3729,421,7.4,1,1,1,8,3745.9
2022-08-29,Mankon,3713,424,7.3,1,1,1,8,3569.0
2022-09-05,Mankon,3726,426,7.8,1,1,1,9,3238.8
2022-09-12,Mankon,3660,424,7.7,1,1,1,9,3475.1
2022-09-19,Mankon,3640,419,7.7,1,1,1,9,3205.2
2022-09-26,Mankon,3634,427,7.4,1,1,1,9,3928.8
2022-10-03,Mankon,3638,423,7.8,1,1,1,10,3194.2
2022-10-10,Mankon,3660,425,7.6,1,1,1,10,3036.6
2022-10-17,Mankon,3691,429,7.5,1,1,1,10,3085.4
2022-10-24,Mankon,3676,424,7.6,1,1,1,10,3231.4
2022-10-31,Mankon,3640,420,7.6,1,1,1,10,2926.9
2022-11-07,Mankon,3635,425,7.4,1,1,1,11,3117.1
2022-11-14,Mankon,3685,426,7.8,1,1,1,11,2765.8
2022-11-21,Mankon,3651,429,7.6,1,1,1,11,3238.7
2022-11-28,Mankon,3728,427,7.7,1,1,1,11,2896.5
2022-12-05,Mankon,3634,421,7.3,1,1,1,12,3058.7
2022-12-12,Mankon,3698,423,7.6,1,1,1,12,2904.3
2022-12-19,Mankon,3724,426,7.5,1,1,1,12,2844.9
2022-12-26,Mankon,3677,428,7.2,1,1,1,12,2711.3
2023-01-02,Mankon,3679,424,7.6,1,1,1,1,2962.1
2023-01-09,Mankon,3651,428,7.7,1,1,1,1,3051.7
2023-01-16,Mankon,3681,419,7.9,1,1,1,1,3196.4
2023-01-23,Mankon,3644,427,7.9,1,1,1,1,3249.7
2023-01-30,Mankon,3631,422,7.8,1,1,1,1,3198.5
2023-02-06,Mankon,3718,423,8.0,1,1,1,2,3472.7
2023-02-13,Mankon,3642,422,7.5,1,1,1,2,3101.0
2023-02-20,Mankon,3669,420,7.8,1,1,1,2,3812.0
2023-02-27,Mankon,3695,420,7.3,1,1,1,2,2825.2
2023-03-06,Mankon,3653,427,7.7,1,1,1,3,3467.2
2023-03-13,Mankon,3696,422,7.5,1,1,1,3,3492.0
2023-03-20,Mankon,3694,424,7.9,1,1,1,3,2640.5
2023-03-27,Mankon,3658,428,7.8,1,1,1,3,2952.7
2023-04-03,Mankon,3636,420,7.5,1,1,1,4,3634.6
2023-04-10,Mankon,3715,428,7.7,1,1,1,4,3557.5
2023-04-17,Mankon,3730,419,7.5,1,1,1,4,3713.1
2023-04-24,Mankon,3634,424,7.8,1,1,1,4,3564.6
2023-05-01,Mankon,3654,424,7.8,1,1,1,5,3705.9
2023-05-08,Mankon,3724,419,7.4,1,1,1,5,3975.7
2023-05-15,Mankon,3650,420,7.8,1,1,1,5,3601.1
2023-05-22,Mankon,3640,424,7.7,1,1,1,5,3414.4
2023-05-29,Mankon,3705,425,7.4,1,1,1,5,4603.7
2023-06-05,Mankon,3714,428,7.7,1,1,1,6,4037.0
2023-06-12,Mankon,3631,422,7.9,1,1,1,6,3666.1
2023-06-19,Mankon,3682,422,7.9,1,1,1,6,3752.9
2023-06-26,Mankon,3662,423,7.5,1,1,1,6,4197.6
2023-07-03,Mankon,3690,420,7.8,1,1,1,7,4009.4
2023-07-10,Mankon,3686,427,7.6,1,1,1,7,4239.6
2023-07-17,Mankon,3658,424,7.2,1,1,1,7,4071.8
2023-07-24,Mankon,3684,427,7.4,1,1,1,7,3528.7
2023-07-31,Mankon,3671,423,7.9,1,1,1,7,3963.3
2023-08-07,Mankon,3659,421,7.4,1,1,1,8,3811.7
2023-08-14,Mankon,3694,429,7.7,1,1,1,8,3703.7
2023-08-21,Mankon,3690,422,7.7,1,1,1,8,3777.7
2023-08-28,Mankon,3648,426,7.6,1,1,1,8,3373.5
2023-09-04,Mankon,3693,425,7.4,1,1,1,9,3284.9
2023-09-11,Mankon,3695,427,8.0,1,1,1,9,3298.9
2023-09-18,Mankon,3641,424,7.6,1,1,1,9,3453.5
2023-09-25,Mankon,3667,427,7.5,1,1,1,9,3620.8
2023-10-02,Mankon,3712,428,7.5,1,1,1,10,2970.4
2023-10-09,Mankon,3673,424,7.7,1,1,1,10,3349.5
2023-10-16,Mankon,3675,428,7.5,1,1,1,10,3306.0
2023-10-23,Mankon,3674,426,8.0,1,1,1,10,3091.8
2023-10-30,Mankon,3647,429,7.7,1,1,1,10,2964.8
2023-11-06,Mankon,3676,420,7.5,1,1,1,11,3208.5
2023-11-13,Mankon,3666,428,7.5,1,1,1,11,2922.7
2023-11-20,Mankon,3656,423,7.9,1,1,1,11,3477.1
2020-02-03,Chomba,3964,164,5.1,1,0,1,2,1929.8
2020-02-10,Chomba,3956,156,4.5,1,0,1,2,2153.4
2020-02-17,Chomba,3961,163,4.5,1,0,1,2,1943.2
2020-02-24,Chomba,3936,156,4.5,1,0,1,2,2201.8
2020-03-02,Chomba,3928,154,4.2,1,0,1,3,2032.9
